track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2016-05-18 00:00:00,TB,Wannabitabrew,119,4,M,L,T Maragh,37.7,1.0,1,9500,8.0,4.0,0.0,57.0,Chircop Steven,Steven Chircop,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Miss Steffi,118,3,F,Lb,L Contreras,5.0,11.0,9,50000,4.0,6.0,0.0,58.0,Casse Mark E,Windways Farm,0.0,0.0,0.0,Clear,800.0,Maiden Claiming,FM
WO ,D,2016-05-18 00:00:00,TB,Awesome Marchesa,121,4,M,Lf,A Garcia,4.65,5.0,5,0,3.0,5.0,0.0,69.0,Vella Daniel J,Stronach Stables,0.0,0.0,0.0,Cloudy,900.0,Allowance,FT
WO ,D,2016-05-18 00:00:00,TB,Neshama,121,3,F,L,E R Da Silva,15.15,7.0,7,0,6.0,1.0,0.0,93.0,Day Phillips Catherine,Carnegie Hill Stable Kingfield Racing Stable Ltd et al,32.3,8.1,5.2,Cloudy,900.0,Stakes,FT
WO ,D,2016-05-18 00:00:00,TB,Dancing On Fire,121,4,M,Lf,E R Da Silva,8.8,7.0,7,0,1.0,4.0,0.0,74.0,De Paulo Michael P,Phoenix Racing,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-05-18 00:00:00,TB,Just Coz,121,4,M,Lf,S P Husbands,2.7,4.0,4,10000,6.0,1.0,0.0,74.0,Perkins Lorna M,UN Stable,7.4,3.6,2.9,Cloudy,850.0,Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Garavogue Colleen,117,3,F,Lb,D Moran,3.3,6.0,6,0,5.0,6.0,0.0,69.0,Doyle Michael J,Dura Racing and M. J. Doyle Racing Stables Ltd.,0.0,0.0,0.0,Cloudy,800.0,Allowance,FM
WO ,D,2016-05-18 00:00:00,TB,West L. A. Girl,118,3,F,L,P Husbands,3.25,9.0,7,0,7.0,3.0,0.0,77.0,Casse Mark E,Gabe Grossberg,0.0,0.0,3.1,Cloudy,850.0,Allowance,FM
WO ,D,2016-05-18 00:00:00,TB,Dyna Sue,118,3,F,Lb,O Moreno,2.55,10.0,9,20000,7.0,2.0,0.0,58.0,Attard Kevin,Mad River Farm,0.0,4.2,2.9,Hazy,850.0,Maiden Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Miss Victoria,116,6,M,L,L Contreras,1.1,8.0,8,0,3.0,2.0,0.0,74.0,Armata W V,Solo Racing Ltd,0.0,3.1,2.5,Cloudy,650.0,Starters Allowance,FT
WO ,D,2016-05-18 00:00:00,TB,Beezie,119,8,M,Lf,C Defreitas,22.7,3.0,3,19000,3.0,5.0,0.0,47.0,Singh Ricky,Ricky Singh,0.0,0.0,0.0,Cloudy,550.0,Claiming,FM
WO ,D,2016-05-18 00:00:00,TB,Ring for Essa,121,4,M,L,D Moran,3.7,7.0,7,20000,4.0,6.0,0.0,72.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Buckden House,119,4,M,Lf,O Moreno,24.75,1.0,1,37500,2.0,6.0,0.0,79.0,Miller Blair A,Twin Bullets Stable,0.0,0.0,0.0,Hazy,600.0,Claiming,FM
WO ,D,2016-05-18 00:00:00,TB,La Canela,119,3,F,Lb,E R Da Silva,4.15,4.0,3,0,8.0,8.0,0.0,66.0,Lynch Brian A,Breffni Farm,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-05-18 00:00:00,TB,Virreina,121,5,M,,E Wilson,6.1,3.0,3,40000,7.0,5.0,0.0,79.0,Gracey W Phillip,William Diamant,0.0,0.0,0.0,Hazy,600.0,Claiming,FM
WO ,D,2016-05-18 00:00:00,TB,Aphrodite's Quest,119,3,F,Lb,E R Da Silva,4.85,1.0,1,0,5.0,3.0,0.0,70.0,Pierce Malcolm,Pin Oak Stable,0.0,0.0,4.2,Cloudy,900.0,Maiden Special Weight,FM
WO ,D,2016-05-18 00:00:00,TB,Seeking Her Star,123,4,M,L,G Boulanger,17.85,4.0,4,0,7.0,5.0,0.0,63.0,Miller Blair A,Maplehaven Equestrian Center,0.0,0.0,0.0,Cloudy,500.0,Maiden Special Weight,FM
WO ,D,2016-05-18 00:00:00,TB,Conquest Dynasty,121,3,F,L,G Boulanger,39.75,1.0,1,0,3.0,8.0,0.0,83.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Cloudy,900.0,Stakes,FT
WO ,D,2016-05-18 00:00:00,TB,Lo and Behold,119,4,M,Lb,A Garcia,14.05,8.0,8,9500,3.0,8.0,0.0,32.0,Nosowenko Nicholas,Nicholas Nosowenko,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Sarah Toga Saint,123,4,M,L,L Contreras,0.9,7.0,7,40000,7.0,4.0,0.0,73.0,Owens Steve,Breeze John and Owens Steven,0.0,0.0,0.0,Cloudy,900.0,Claiming,FM
WO ,D,2016-05-18 00:00:00,TB,Ring for Maddie,121,5,M,L,D Moran,26.55,3.0,3,10000,5.0,5.0,0.0,55.0,Belaire Conrad A,CR Stables,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-05-18 00:00:00,TB,Copper Fox,118,3,F,Lb,J M Campbell,2.6,7.0,6,0,3.0,9.0,0.0,72.0,Bell David R,David R. Bell,0.0,0.0,0.0,Cloudy,850.0,Allowance,FM
WO ,D,2016-05-18 00:00:00,TB,Ginger Beer,121,5,M,Lb,J I Alderson,89.6,5.0,5,0,1.0,6.0,0.0,79.0,Giliforte Layne S,Layne S. Giliforte,0.0,0.0,0.0,Cloudy,600.0,Allowance,FM
WO ,D,2016-05-18 00:00:00,TB,Battle Castle,118,3,F,Lb,J M Campbell,5.85,7.0,7,10000,2.0,3.0,0.0,61.0,McClachrie Denyse,McClachrie Denyse Wagman Shale Daris James and Bosscher Gayle,0.0,0.0,5.1,Cloudy,600.0,Claiming,FT
WO ,D,2016-05-19 00:00:00,TB,Front Nine,119,3,G,L,E Wilson,6.25,2.0,2,50000,8.0,4.0,0.0,65.0,Lynch Brian A,Up Hill Stable,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FM
WO ,D,2016-05-19 00:00:00,TB,Honor River,120,2,C,L,P Husbands,0.7,3.0,2,0,3.0,1.0,0.0,81.0,Casse Mark E,John C. Oxley,3.4,3.1,2.1,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-05-19 00:00:00,TB,Dreamaker,123,4,G,L,G Boulanger,3.7,9.0,6,20000,2.0,9.0,0.0,58.0,Casse Mark E,Quintessential Racing Florida LLC,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-05-19 00:00:00,TB,Knuckle Curve,121,5,G,L,G Olguin,20.4,5.0,5,0,1.0,8.0,0.0,56.0,O'Connor David M,Bloom Racing Stable,0.0,0.0,0.0,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Miss Katie Mae (IRE),115,3,F,L,J Castellano,1.25,3.0,3,0,2.0,1.0,0.0,88.0,Motion H Graham,Crager Bill and Hondros Paul,4.5,3.2,2.2,Cloudy,650.0,Stakes,FM
WO ,D,2016-05-20 00:00:00,TB,R Girls a Charmer,118,3,F,Lb,A Garcia,9.85,2.0,2,0,8.0,8.0,0.0,68.0,Casse Mark E,Gary Barber,0.0,0.0,0.0,Cloudy,650.0,Stakes,FM
WO ,D,2016-05-20 00:00:00,TB,Bear's Profit,121,5,G,Lvf,J McAleney,17.65,4.0,4,0,1.0,6.0,0.0,82.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,0.0,0.0,Cloudy,650.0,Allowance,FM
WO ,D,2016-05-20 00:00:00,TB,Gluten Free,121,5,G,Lb,J M Campbell,21.3,3.0,3,11500,8.0,4.0,0.0,60.0,Dominguez Jr Ramon,York Tech Racing Stable and Isgro Vince,0.0,0.0,0.0,Clear,700.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Norris Lake,121,6,G,L,J McAleney,13.65,14.0,12,11500,3.0,11.0,0.0,38.0,Sadler Ronald H,Ronald H. Sadler,0.0,0.0,0.0,Clear,700.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Bear's Pearl,119,6,M,L,E R Da Silva,2.75,5.0,5,47500,4.0,6.0,0.0,75.0,De Paulo Michael P,"Bear Stables, Ltd.",0.0,0.0,0.0,Cloudy,600.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,District Attorney,119,5,M,Lbf,J M Campbell,15.65,5.0,5,37500,7.0,7.0,0.0,68.0,Wismer Troy S,Wismer Racing Stables Inc,0.0,0.0,0.0,Cloudy,650.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Impetuous Act,121,6,G,L,D Moran,7.35,2.0,2,40000,3.0,3.0,0.0,88.0,Crean Robert F,"Crean, R. F., Chris, A. and Partner",0.0,0.0,4.0,Clear,900.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Wind N Waves,119,3,F,L,G Boulanger,2.1,2.0,2,32000,7.0,1.0,0.0,73.0,Carroll Josie,"Greenwood Lodge Farm, Inc.",6.2,3.6,2.7,Cloudy,650.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Im Out,119,4,M,L,S Ryan,6.5,7.0,7,9500,12.0,12.0,0.0,50.0,McKnight Norman,Bruno Schickedanz,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Southern Ring,119,4,M,L,E R Da Silva,0.75,6.0,5,0,6.0,4.0,0.0,88.0,Pierce Malcolm,Sam-Son Farm,0.0,0.0,0.0,Cloudy,700.0,Stakes,FM
WO ,D,2016-05-20 00:00:00,TB,Wild N Clever,119,5,M,L,E Wilson,7.05,3.0,3,37500,1.0,6.0,0.0,73.0,Gonzalez Nicholas,Tucci Stables,0.0,0.0,0.0,Cloudy,650.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Stormy Romance,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,850.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Bentley Bay,118,3,G,Lbf,S Ryan,47.3,11.0,10,8000,4.0,8.0,0.0,47.0,Cole Krista,Mainprize Al and Cole Krista Gail,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,My Bid,121,5,M,,S R Bahen,9.75,1.0,9,50000,4.0,9.0,0.0,72.0,Armata W V,Gonsalves Curt and Francis Charlene,0.0,0.0,0.0,Cloudy,850.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Never Worn,118,3,G,L,E Ramsammy,20.5,2.0,2,7500,10.0,10.0,0.0,30.0,Attard Kevin,"Lickrish, Elizabeth and Gordon",0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Obeah Woman,117,4,M,L,D Moran,33.0,1.0,1,0,7.0,7.0,0.0,75.0,Minshall Barbara J,Minshall Farms,0.0,0.0,0.0,Hazy,850.0,Stakes,FT
WO ,D,2016-05-20 00:00:00,TB,Golden Jiggs,121,5,G,Lbf,C Defreitas,53.7,4.0,4,47500,10.0,12.0,0.0,54.0,Williams Mario,Mapleville Farms Ltd,0.0,0.0,0.0,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,Generous Consort,119,6,M,by,E Wilson,0.95,,5,30000,4.0,2.0,0.0,83.0,Glennon Darren C,"Rainbow End Racing Stable, House Dr. R.K and Mehta, Soli",3.9,3.7,2.6,Cloudy,700.0,Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Arthur's Pass,121,5,G,L,D Moran,12.85,5.0,5,40000,5.0,5.0,0.0,89.0,Charalambous John,Equilease Racing Stable,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Trajecly Hipp,119,3,F,Lb,J I Alderson,19.4,1.0,1,0,5.0,4.0,0.0,71.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-05-20 00:00:00,TB,Fashion Package,119,3,G,L,S Chernetz,26.6,6.0,6,8000,6.0,9.0,0.0,42.0,Cotey David,Dominion Bloodstock HGHR Inc and Big Z Thoroughbred Racing,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Colleen's Sailor,124,7,G,Lb,A Garcia,1.75,1.0,1,0,4.0,2.0,0.0,92.0,McKnight Norman,Racer's Edge Inc,0.0,3.4,2.4,Cloudy,650.0,Starters Allowance,FT
WO ,D,2016-05-20 00:00:00,TB,In Front I Am,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Clear,700.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Sweet Crimson,118,3,F,Lb,J M Campbell,3.65,1.0,1,0,3.0,2.0,0.0,79.0,Keogh Michael,Gustav Schickedanz,0.0,3.5,2.5,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-05-20 00:00:00,TB,Strawberry Scarlet,119,7,M,Lbf,O Moreno,13.45,3.0,3,30000,7.0,7.0,0.0,72.0,Knight Edwin F,Edwin F. Knight,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Saved Thru Faith,121,4,M,Lb,S Singh,12.55,9.0,9,7500,6.0,2.0,0.0,56.0,Drake Suzanne M,Silver Duck Racing Stable,0.0,11.0,7.1,Hazy,600.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Zipline,121,4,M,L,O Moreno,9.05,7.0,7,7500,1.0,4.0,0.0,54.0,Di Pasquale Sam,Rainbow Stables and DiPasquale Sam,0.0,0.0,0.0,Hazy,600.0,Maiden Claiming,FT
WO ,D,2016-05-20 00:00:00,TB,Blue Heart Diamond (IRE),118,3,F,L,S Ryan,5.0,4.0,3,0,6.0,4.0,0.0,76.0,Frostad Mark R,Calumet Farm,0.0,0.0,0.0,Clear,700.0,Maiden Special Weight,FM
WO ,D,2016-05-20 00:00:00,TB,Thalias Fire,119,4,M,Lbf,S P Husbands,67.65,6.0,6,37500,8.0,7.0,0.0,62.0,Belhumeur Julie,David B. Crowe,0.0,0.0,0.0,Cloudy,900.0,Claiming,FM
WO ,D,2016-05-20 00:00:00,TB,In Front I Am,121,4,G,b,K Johnson,14.5,1.0,6,11500,1.0,7.0,0.0,56.0,Rombis Debra E,Debra E. Rombis,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Got Connections,113,6,G,Lf,A D Auger,8.85,3.0,3,8000,8.0,12.0,0.0,28.0,Nixon Justin J,Bruno Schickedanz,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Amira's Pride,119,5,M,L,J Crawford,103.55,8.0,8,9500,9.0,8.0,0.0,47.0,Keen Howard,Radcliffe Racing Stable,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Mercer Island,121,4,G,Lb,E R Da Silva,1.65,8.0,8,0,2.0,10.0,0.0,66.0,Pierce Malcolm,Sam-Son Farm,0.0,0.0,0.0,Cloudy,900.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,Conquest Windycity,116,3,C,Lb,E R Da Silva,2.8,6.0,6,0,2.0,5.0,0.0,94.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Cloudy,900.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Duffins,119,5,M,L,J V Bridgmohan,2.9,1.0,1,9500,7.0,3.0,0.0,63.0,DeSouza Bancroft,Bancroft E. DeSouza,0.0,0.0,4.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Goldsmith,123,4,G,b,J V Bridgmohan,2.7,4.0,3,0,3.0,2.0,0.0,78.0,Abela Silvio,Chiefswood Stable,0.0,4.1,3.2,Clear,850.0,Maiden Special Weight,FM
WO ,D,2016-05-21 00:00:00,TB,Conqueror,118,3,G,Lb,J M Campbell,4.3,2.0,2,0,4.0,2.0,0.0,83.0,Casse Mark E,John C. Oxley,0.0,3.7,2.2,Hazy,600.0,Maiden Special Weight,FT
WO ,D,2016-05-21 00:00:00,TB,Dynamic Sky,117,6,H,L,G Boulanger,6.9,5.0,5,0,2.0,5.0,0.0,88.0,Casse Mark E,John C. Oxley,0.0,0.0,0.0,Cloudy,900.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Dance On Stage,121,4,M,L,J McAleney,19.05,8.0,7,23500,7.0,5.0,0.0,59.0,Sadler Ronald H,Ronald H. Sadler,0.0,0.0,0.0,Cloudy,650.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Tilbury Court,116,3,C,,S R Bahen,3.55,4.0,4,0,6.0,3.0,0.0,89.0,Halden Rachel,Hillsbrook Farms,0.0,0.0,2.7,Hazy,850.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,Princess Princess,116,3,F,L,F Geroux,4.2,8.0,8,0,4.0,2.0,0.0,87.0,Colebrook Ben,Marc Detampel,0.0,3.8,2.8,Cloudy,650.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Audre's Aces,121,4,M,Lb,J Crawford,3.9,4.0,4,10000,5.0,1.0,0.0,70.0,Cappuccitti Larry,A and G Racing Stable,9.8,4.5,3.5,Clear,700.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Victory Canyon,116,3,G,Lb,J Crawford,6.85,1.0,1,15000,3.0,6.0,0.0,33.0,Ferris Preston,Tricia Greer,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Conquest Enforcer,121,3,C,L,P Husbands,0.5,1.0,1,0,1.0,1.0,0.0,103.0,Casse Mark E,"Conquest Stables, LLC",3.0,2.7,2.3,Cloudy,800.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Bears Terminator,119,3,R,Lb,J M Campbell,4.05,1.0,1,40000,3.0,1.0,0.0,74.0,Baker Reade,"Bear Stables, Ltd.",10.1,6.0,4.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Dr Dynamite,117,3,G,L,J I Alderson,13.65,13.0,13,10000,3.0,13.0,0.0,34.0,Parente Pat,Copper Water Thoroughbred Company Ltd,0.0,0.0,0.0,Clear,700.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Gran Bid,121,5,G,b,E Wilson,0.9,5.0,5,0,1.0,1.0,0.0,91.0,Armata W V,Gonsalves Curt Gonsalves Trevon and Armata Enza,3.8,2.8,2.1,Hazy,850.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,Flashy Ruby,121,4,M,L,J I Alderson,12.7,7.0,6,10000,6.0,6.0,0.0,51.0,Burry Lisa,Doug Hoggard,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Moroccan Dream,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,550.0,Maiden Claiming,FM
WO ,D,2016-05-21 00:00:00,TB,Spin the King,121,5,G,Lb,A Garcia,4.0,2.0,2,50000,3.0,5.0,0.0,76.0,Katryan Abraham R,J M Stritzl Stables Inc,0.0,0.0,0.0,Cloudy,600.0,Claiming,FM
WO ,D,2016-05-21 00:00:00,TB,Lady Shipman,117,4,M,L,J Rosario,0.55,1.0,1,0,5.0,5.0,0.0,99.0,McLaughlin Kiaran P,Ranlo Investments LLC,0.0,0.0,0.0,Cloudy,600.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Moroccan Dream,119,3,G,Lbf,K Johnson,21.3,3.0,2,16000,3.0,5.0,0.0,63.0,Ladouceur Harold,Knight Ross and Ladouceur Jacob,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Image of Lucy,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,850.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,War Executive,121,4,G,Lb,D Garcia,47.35,11.0,8,19000,3.0,3.0,0.0,75.0,Robinson Lorenzo,Paul Everton Pilliner,0.0,0.0,21.8,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Springhouse,116,3,G,L,D Moran,4.6,1.0,1,0,4.0,1.0,0.0,88.0,Keogh Michael,Gustav Schickedanz,11.2,6.5,4.4,Cloudy,650.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,Titanico,123,4,G,L,E Wilson,9.8,2.0,1,20000,9.0,1.0,0.0,80.0,Attard Kevin,"Chesney, Stephen and Hoffman, Cory S.",21.6,9.7,6.1,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Molinaro Deputy,121,4,M,Lyf,E R Da Silva,7.95,8.0,7,47500,1.0,8.0,0.0,59.0,Armata Vito,Armata Enza and Figliano Paul,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FM
WO ,D,2016-05-21 00:00:00,TB,Behind the Scene,118,3,G,L,O Moreno,16.15,4.0,4,16000,7.0,7.0,0.0,24.0,Silvera Laurie,Derek Chin,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Heath,117,4,M,Lb,J Rosario,4.3,6.0,6,0,7.0,4.0,0.0,104.0,Mott William I,"Claiborne Farm and Dilschneider, Adele B.",0.0,0.0,0.0,Cloudy,900.0,Stakes,FM
WO ,D,2016-05-21 00:00:00,TB,Storm Hawk,119,3,C,Lb,E R Da Silva,2.55,2.0,2,0,5.0,5.0,0.0,70.0,Attard Sid C,Tucci Stables,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-05-21 00:00:00,TB,Big Time Nanny,121,4,M,Lb,G Boulanger,11.9,7.0,6,47500,5.0,7.0,0.0,61.0,Katryan Abraham R,Harry B Pais,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FM
WO ,D,2016-05-21 00:00:00,TB,Foxy Phill,123,4,G,L,D Moran,7.65,1.0,12,20000,1.0,2.0,0.0,77.0,Glennon Darren C,A Foxy Stable,0.0,7.5,5.3,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Image of Lucy,119,4,M,Lf,S R Bahen,46.9,5.0,5,37500,3.0,6.0,0.0,45.0,Smith Robert Charles,Kanny Ng,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,English Illusion,118,3,G,Lb,A Garcia,10.75,9.0,9,47500,14.0,2.0,0.0,78.0,Vella Daniel J,Sangreal Investments LLC,0.0,8.7,7.1,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2016-05-21 00:00:00,TB,Guitar George,121,4,G,Lb,G Boulanger,12.2,3.0,3,0,2.0,1.0,0.0,81.0,Tiller Robert P,"Frank D. Di Giulio, Jr.",26.4,6.8,4.1,Cloudy,900.0,Allowance,FT
WO ,D,2016-05-21 00:00:00,TB,Get'erdonebud,120,3,C,L,E Wilson,8.1,4.0,5,0,2.0,3.0,0.0,78.0,Ross John A,J.R. Racing Stable Inc.,0.0,0.0,3.6,Cloudy,600.0,Allowance,FT
WO ,D,2016-05-21 00:00:00,TB,Sublime Symphony,119,4,M,Lb,S P Husbands,9.35,2.0,1,9500,3.0,3.0,0.0,62.0,Loney A Radlie,Dennis Moss,0.0,0.0,3.3,Cloudy,500.0,Claiming,FT
WO ,D,2016-05-21 00:00:00,TB,Amberwood,121,4,G,L,J McAleney,26.6,7.0,7,0,9.0,5.0,0.0,83.0,Sadler Ronald H,Ronald H. Sadler,0.0,0.0,0.0,Hazy,850.0,Allowance,FM
WO ,D,2016-05-21 00:00:00,TB,Calgary Cat,125,6,G,L,E R Da Silva,2.8,6.0,6,0,8.0,1.0,0.0,96.0,Attard Kevin,"Chesney, Stephen and Hoffman, Cory S.",7.6,4.4,4.3,Cloudy,600.0,Stakes,FT
WO ,D,2016-05-21 00:00:00,TB,Conquest Strategy,121,3,G,L,P Husbands,2.0,3.0,3,0,7.0,3.0,0.0,80.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,2.4,Cloudy,850.0,Maiden Special Weight,FM
WO ,D,2016-05-21 00:00:00,TB,Seffeara,120,4,G,L,G Boulanger,15.6,2.0,2,0,9.0,3.0,0.0,92.0,Owens Steve,Empress Stable,0.0,0.0,8.4,Cloudy,600.0,Stakes,FT
WO ,D,2016-05-22 00:00:00,TB,Born in a Breeze,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2016-05-22 00:00:00,TB,Jennifer Lynnette,116,3,F,L,G Boulanger,10.0,5.0,5,0,6.0,5.0,0.0,73.0,Casse Mark E,Conrad Farms,0.0,0.0,0.0,Cloudy,650.0,Stakes,FM
WO ,D,2016-05-22 00:00:00,TB,My Name Is Michael,118,6,H,L,P Husbands,3.85,5.0,5,0,7.0,4.0,0.0,90.0,Halden Rachel,"Butzer, Barry and Wachtel Stable",0.0,0.0,0.0,Cloudy,850.0,Starters Allowance,FT
WO ,D,2016-05-22 00:00:00,TB,Hawk's Well,119,6,G,Lb,O Moreno,10.85,3.0,3,60000,0.0,2.0,0.0,97.0,Howard Ian,Wayward Stable,0.0,7.0,3.7,Cloudy,1100.0,Allowance Optional Claiming,FM
WO ,D,2016-05-22 00:00:00,TB,Seeking the Bay,121,5,G,Lf,S Ryan,11.95,1.0,1,0,5.0,6.0,0.0,81.0,Cappuccitti Larry,Larry Cappuccitti,0.0,0.0,0.0,Cloudy,800.0,Allowance,FM
WO ,D,2016-05-22 00:00:00,TB,Hawk's Well,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,1200.0,Allowance,FM
WO ,D,2016-05-22 00:00:00,TB,Hammerstein,118,4,H,,J M Campbell,60.55,4.0,4,0,2.0,7.0,0.0,84.0,Banach Darwin D,"William A. Sorokolit, Sr.",0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2016-05-22 00:00:00,TB,Singwiththebirds,121,4,M,Lb,E R Da Silva,7.25,6.0,5,0,7.0,9.0,0.0,74.0,Pierce Malcolm,Sam-Son Farm,0.0,0.0,0.0,Cloudy,850.0,Allowance,FM
WO ,D,2016-05-22 00:00:00,TB,Conquest City Girl,115,3,F,L,E R Da Silva,4.95,4.0,4,0,1.0,3.0,0.0,84.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,3.2,Cloudy,650.0,Stakes,FM
WO ,D,2016-05-22 00:00:00,TB,Kinkora Heat,116,4,G,Lb,A D Auger,4.05,5.0,5,10000,5.0,6.0,0.0,60.0,Desruisseaux Allen,Hewitt-Topp Maureen E and Desruisseaux Allen,0.0,0.0,0.0,Rainy,500.0,Claiming,FT
